reviewid,storeid,searchid,reviewidx,reviewtxt
12_1_15,12_1,12,15,"여름이 가기전 친구들과 물총싸움하러 계곡에 놀러왔습니다! 물도 정말 시원했구, 애기들도 와서 많이 놀더라구여 시원하게 잘 놀다가 왔습니다! :)"
12_1_16,12_1,12,16,오랫만에 계곡 물소리 듣고 걷고 왔네요~
12_1_17,12_1,12,17,"진관사에서 비봉 쪽으로 이어진 계곡입니다. 계곡 따라 오르다 보면 해발 270미터 부근에서 오른쪽으로 가면 계곡길, 왼쪽으로 가면 능선길이 나옵니다. 능선길로 가면 발바닥바위를 감상할 수 있어서 능산길 추천합니다."
12_1_18,12_1,12,18,진관사 입구에서 반대편으로 가야 즐길 수 있는 진관사계곡
12_1_19,12_1,12,19,좋은 곳이에요 굿입니다
12_1_20,12_1,12,20,https://youtube.com/shorts/w4YX4sZUNTA?feature=share  더위를 싹 날려줍니다 애나 어른이나 좋아해요 물놀이 하기 좋아요
12_1_21,12_1,12,21,한옥마을 지나 진관사계곡 가는길인데 하늘이 너무 이쁘네요
12_1_22,12_1,12,22,진관사 둘러보고 삼천사 까지 오전 산책 코스로는 최고임 . 단 전철역서 버스 또는 택시 타고 가야 함
12_1_23,12_1,12,23,좋아요!
12_1_24,12_1,12,24,재미있었고 즐거웠어요
12_1_25,12_1,12,25,좋아요
12_2_1,12_2,12,1,명금탕에서 차한잔의 여유 만끽하고 이번엔 게스트하우스 지역인 아래쪽 골목골목 거닐었습니다  비가 오락가락하며 짙은 안개에 보일듯말듯한 북한산과 작은 골목이 더 운치있게 어울리네요
12_2_2,12_2,12,2,투썸플레이스에서 차 한잔하고 이번엔 한옥마을 아래쪽 게스트하우스 골목 누비고 윗쪽은 중간쯤 산보하다 더워 차량으로... 이제 정말 여름이네요  한옥마을 뒤로 푸르른 북한산이 펼쳐저 있어 더 운치있네요
12_2_3,12_2,12,3,한옥마을에서 자연의 경이로움을 느낀 오후입니다  1인1잔 들어갈때는 하늘이 화창했는데 1시간만에 먹구름에 어둠이 온것 같아요 덕분에 뜨거운 햇볕이 없어 조금 시원하게 한옥마을 산보하였습니다
12_2_4,12_2,12,4,"새벽 북한산 온천갔다 오는길에 북한산에 걸쳐있는 비구름대가 멋져 잠시 인적이 없는 한옥마을 홀로 유유자적하게 산보하였습니다  항상 윗쪽만 돌아 다녔었는데 CU 아래 골목은 한옥체험 숙박업소들이네요  네일아트, 마시지 업체 같은데 간판이 <별빛네일 & 몸살림> 재치있는 간판에 한창 웃었습니다"
12_2_5,12_2,12,5,"북촌, 서촌에 이은 새롭게 만들어진 은평한옥마을  도심 속 전원을 한껏 느낄 수 있으며 북한산, 진관사와 어우러진 역사 문화 마을이며 산책로와 편의점, 카페 등 편의시설이 잘 갖추어 있어 나들이 즐기기에도 적당합니다  오늘은 북한산 온천가는길에 들려 아무도 없는 한옥마을 가족과 단둘이서만 거닐며 북한산 너머 밝어오는 아침 여명(黎明)을 즐겼습니다"
12_2_6,12_2,12,6,"집에서 거리는 있지만 한번쯤 방문하면 좋은 곳이예요. 잘 관리된 한옥집, 오래된 나무랑 길들이 너무 잘 어울리고 자연 경관도 멋있네요."
12_2_7,12_2,12,7,은평 한옥마을. 북한산을 병풍삼아 있는 전통과 현대가 조화를 이루고 있는 예쁜 마을 이에요. 산책하며 사진을 찍기 좋고 카페나 맛집도 많아요. 도심에서 멀지 않은곳에서 여행 온 기분을 물씬 느낄 수 있어요! 🫢
12_2_8,12_2,12,8,"은평한옥마을은 15년 전쯤 은평뉴타운이 들어서면서 북한산 진관사 앞에 새로 조성된 한옥마을입니다. 한옥이 하나 둘 들어설때는 오래된 한옥이 아니다 보니 새로 만들어지는 한옥이 왠지 가짜 같고 어색하게 느껴졌는데, 마을의 모습이 다 갖추어지고 나니 병풍처럼 펼쳐진 북한산을 높다란 빌딩이 가리지 않고 온전히 다 느낄 수 있는 고급스러운 주택가가 되었습니다. 북한산의 아름다운 4계절 자연을 고스란히 느끼며 진관사 앞으로 산책과 등산도 좋은 곳입니다. 은평한옥마을을 한 눈에 담기에 가장 좋은 명소가 있는데 요즘 인스타에 핫한 ‘1인1상‘이죠~ 3층부터5층 루프탑까지 한옥마을 감상하기 좋은 곳입니다."
12_2_9,12_2,12,9,실제로 주민 분들이 거주하시는 공간이라 했는데 엄청 관리가 잘 되고 깨끗하다는 느낌을 받았어요. 모델하우스 같다 느꼈을 정도로 깔끔했습니다. 한 바퀴 둘러보니 왜 1인1잔 카페가 유명해졌는 지 알 것 같았습니다. 다른 카페는 단층이라 기와 지붕 뷰가 안 보일 것 같네요.
12_2_10,12_2,12,10,다음번에 👋 한옥스테이 하러 와야겠어요 잠깐 머물기에는 아쉬움이😗 동네가 깔끔하네요 [한옥 박물관 전망대에서 촬영]
12_2_11,12_2,12,11,북한산뷰라 멋있어요! 그리고 너무 붐비지 않아 좋았어요
12_2_12,12_2,12,12,"굉장히 조용하고, 교통편도 잘 되어있는 편은 아니지만, 그래도 한번쯤 방문하기 좋은 한옥마을이라고 생각합니다. 오랜만에 방문해서 친구들과 좋은 시간 보내고 왔습니다."
12_2_13,12_2,12,13,한옥박물관 옥상 경관 좋아요. 미술관 들렸다 진관사까지 들릴 수 있어 좋아요
12_2_14,12_2,12,14,은평한옥마을 올 겨울 첫눈 내린 날 멋진 풍경 담았는데 눈 내린 오늘 야경을 담는 즐거움을 가졌습니다  눈에 살짝 얼은 도로가 좀 불편함은 있었지만 한산한 골목 속의 고요한 여유 푸르스런 저녁 하늘과 북한산이 어울린 야경 정말 멋져요
12_2_15,12_2,12,15,"은평 한옥마을은 북촌, 서촌에 이은 새롭게 만들어진 북한산, 진관사와 어울러진 한옥 단지인데 아쉬움은 현대식 빌라와 조금 섞여있습니다  조성시 소유주의 취향에 따라 각각의 한옥마다 모양과 나무색이 달라 보는 즐거움이 있고 상업시설을 제외한 곳은 개인 사유지라 내부 관람은 불가합니다  진관사, 삼천사 입구로 이어진 산책로와 편의점 카페 등 편의시설을 갖추고 있어 산책겸 쉬어가기에 좋은곳으로 강추합니다"
12_2_16,12_2,12,16,북한산 아래 한옥마을이 있어서 타입슬립된것처럼 탁 트이고 예뻤습니다
12_2_17,12_2,12,17,은평한옥마을  울긋불긋하게 물든 북한산 뷰가 멋지고 조용하면서 온갖 곳이 포토존인 마을  한옥마을 정말 예쁨... 주차공간은 부족하니 도보 추천!  ✅️인근 지하철역은 3호선 구파발역 ✅️버스로는 7211(구파발역 2번 출구 방향) 7723(구파발역 4번 출구 방향)
12_2_18,12_2,12,18,
12_2_19,12_2,12,19,한옥과 북한산이 함께 보이는 풍경이 너무나 이뻐 다시 가고싶은 마음이 듭니다!! 버스로의 접근성 또한 나쁘지않아 뚜벅이들에게도 좋았습니다!!
12_2_20,12_2,12,20,첫 눈 내리는 날 가보지 못한 한옥마을에 대한 아쉬움에 귀가길에 잠시 들렸습니다  여명의 이른 아침이라 홀로 산보하는 즐거움 만끽하고 왔습니다
12_2_21,12_2,12,21,은평 한옥마을 왔다가 공원에서 은행나무도 보고 진관사도 가고 박물관도 갔어요. 아이랑 갔는데 놀거리 볼거리가 많아서 좋았습니다. 주말이라 주차하기가 힘들었습니다 주차공간이 많지 않아서 대중교통을 이용하면 더욱 좋을것 같습니다. 낮에는 사람들도 많고 더워서 카페에서 시원한 빙수를 먹었어요 다 놀고 집에 돌아갈때쯤 되니 날씨가 꽤 쌀쌀했습니다. 저녁엔 사람들도 많이 없고 한산한 한옥마을이 더욱 예뻐 보였습니다. 노란 은행나무를 보고싶었는데 아직은 조금 파랗네요 며칠 더 지나면 예쁜 단풍을 볼 수 있을 것 같습니다.
12_2_22,12_2,12,22,은평한옥마을에서 한복을 입고 사진을 찍는 사람들이 많아요. 아기 돌사진 찍으러온 가족도 보이고요. 외국인들도 구경하러 많이 오시더라구요~ 전주 갈 필요 없이 서울에도 이런 한옥마을 있어서 좋았습니다.
12_2_23,12_2,12,23,비가오고 눈이오고 바람이 불어 추운날이였지만 좋았어요 외국인친구들 데리고가니 너무 좋아하더라고요
12_2_24,12_2,12,24,"아직 단풍이 보이지는 않았지만 코스모스와 감, 그리고 높고 푸른 하늘 등이 가을의 정취를 느낄 수 있게 하는 하루였습니다. 이번이 두번째 방문인데 일전에 방문 했을 때는 놓쳤던 습지 산책로를 발견한데다 다른 계절이라 나름 새로웠던 나들이었습니다.  이번에는 토요일에 방문이라서인지, 은평역사한옥박물관 10주년 생일잔치 행사 때문인지 이전의 평일방문보다는 사람이 많은 편이었지만 번잡스럽지 않은 정도라 나쁘지 않았습니다.  생애 첫 소떡을 먹었지만 인증샷은 찍지 못했네요. 살짝허기질 무렵 먹었지만 고등학교때 학교앞 분식점의 떡꼬치가 더 맛있었다는 허탈함. 하지만 잊었던 추억 소환의 계기가 되어 돈이 아깝지는 않았어요. 거기에 살짝 센티멘탈해져 가을을 살짝 더 느꼈다는 TMI로 마무리."
12_2_25,12_2,12,25,"북한산 아래 펼쳐져 있는 한옥 마을이 멋있어요. 경관을 해치지 않기 위해서인지 간판도 최소한으로 달려 있어서 좋습니다. 상가나 사람들이 사는 집보다는 숙박업을 하고 있는 곳이 대다수고 아무래도 새로 지은 건물 들이라 오래된 느낌은 없습니다. 그래도 깔끔하니 산책 겸 둘러 보기 좋고, 근처 북한산 둘레길도 있어서 좋습니다. 유료주차장이 있지만 그리 크지는 않아서 편히 주차하시려면 아침 일찍 오셔야 할 듯 합니다."
12_2_26,12_2,12,26,눈이내려서 눈덮인 한옥을 볼수있을까 혹시나 하는 마음에 진관사 가기전에 잠깐 들렸는데요 눈이 다 녹았네요 볼거리도 많구 한옥마을이 굉장히 넓어요
12_2_27,12_2,12,27,한옥마을 가는 길에 만난 북한산의 설경이 넘 좋았어요
12_2_28,12_2,12,28,"서울시의 등잔밑 은평한옥마을... 모두 북악산에 있는지 거리가 한산해서 좋네요. 서울시내 이렇게 조용한 동네가 있다니 산책로가 잘되어있지만 상업시설과 함께 주거시설도 있어 조용히 지나가 봅니다 주자장은 입주민과 분리되어 있지만 1시간에 4000원 1시간 이내 사용해도 4000원 부과, 그 이후 10분당 추가 부과됩니다. 방문 시 내국인보다 외국인이 더 많았던듯..."
12_2_29,12_2,12,29,"골목골목이 예뻐요. 더위에도 여유있는 공간들,탁 트인 하늘과 북한산 덕에 시원함이 느껴져요"
12_2_30,12_2,12,30,"맑은 하늘과 수려한 북한산, 한옥이 참 잘 어울리네요. 투썸과 CU도 멋진 한옥입니다. 한복 입고 골목을 걷는 커플도 많네요"
12_3_1,12_3,12,1,"생각보다 더 알차고 유익합니다. 관람하는대 2,30분이면 되겠지 했는대 2시간 가까이 머물며 도슨트 설명도 듣고 기와집 모형도 만들어보고 가장 기억에 남았던 기와 만드시는 장인분 영상도 보았습니다. 국가 무형문화재 제와장 김창대 선생님 영상에서 많음 감동을 받았습니다. 수제 기와 한장에 이 정도 많이 노고와 진심이 담기는 과정을 보니 다시금 한옥의 우수성을 알 수 있었지요. 아이들과 유익하고 좋은 시간 가졌습니다."
12_3_2,12_3,12,2,복잉어 키홀더 !! 단아하면서도 섬세하게 만들어져있고 색조합이 너무 예뻐요👍 외국이 친구 선물용으로 추천 합니다❤️
12_3_3,12_3,12,3,전시 구성도 좋고 뷰도 멋져요 👍 👍
12_3_4,12_3,12,4,유익한 정보가 많고 우리나라의 한옥 역사에 대해 좀 더 알아볼 수 있었던 시간이여서 뜻 깊고 좋았습니다!
12_3_5,12_3,12,5,한옥마을 왔다가 구경하기 좋아요. 아이들도 좋아해요.
12_3_6,12_3,12,6,한옥박물관도 볼 거리가 많은데 바로 앞이 한옥마을이라 이쁜 한옥들 보는 재미도 있어서 좋아요
12_3_7,12_3,12,7,"전시장과 탈쓰기, 작은도서관 등 아이와 함께하기 너무 좋습니다!"
12_3_8,12_3,12,8,조용하고 깨끗하고 좋습니다.
12_3_9,12_3,12,9,체험 한옥만들기 좋았어요~
12_3_10,12_3,12,10,아이와 가볍게 둘러보기 좋아요.
12_3_11,12_3,12,11,
12_3_12,12_3,12,12,굿
12_3_13,12_3,12,13,한번쯤을 가볼만한 곳이에요
12_3_14,12_3,12,14,^^
12_3_15,12_3,12,15,친절합니다
12_3_16,12_3,12,16,볼거리도 많고 밖으로 나오면 풍경보기도 좋아요
12_3_17,12_3,12,17,좋아요
12_3_18,12_3,12,18,전망대 뷰가 좋아요~ 은평구에 옛 사진이 반가워요
12_3_19,12_3,12,19,굿
12_3_20,12_3,12,20,"너무 유익한 시간이였습니다~^^ 친절한 자원봉사자님 덕분에 역사적 이야기도 들을 수 있었고, 매우 좋았습니다.♡ 앞으로도 번창하시길 바래요~"
12_3_21,12_3,12,21,ㅎ
12_3_22,12_3,12,22,은평구 가볼만한곳 역사한옥박물관  ● 은평한옥마을 부지에 위치한 은평역사한옥박물관 매주 월요일 휴관 그 외 09:00~18:00 운영  ● 관람 해설은 방문 3일전 유선 예약 필수 오전 - 10:00 / 11:30 ▶ 2타임 오후 - 14:00 / 15:30 ▶ 2타임 ☎ 02-351-8556  ● 미취학아동은 무료관람 수유실 운영 및 유모차 대여 가능  ● 특별전시부터 한옥의 역사 은평구의 역사를 알아볼 수 있는 알찬 전시 전망대에서의 북한산/한옥마을 조망은 덤  ● 주변 맛집 온천칼국수 / 북한산막국수  자세한 내용은 블로그리뷰를 참고 바랍니다
12_3_23,12_3,12,23,주차장이 굉장이 협소해요. 주차요금은 저렴한 편이에요~
12_3_24,12_3,12,24,한옥박물관에 주차 후 근처 카페에서 음료를 마신 후에 빅물관 이용했어요. 주차비 저렴해서 좋아요
12_3_25,12_3,12,25,유익하고 전망이 좋은 곳입니다. 가격도 저렴하고 주 ㅏ 가능하고 컨텐츠도 좋습니다. 나들이하기 좋은 곳입니다.
12_3_26,12_3,12,26,
12_3_27,12_3,12,27,주차장 좀 협소하지만 나름 만족합니다
12_3_28,12_3,12,28,마그넷 너무 귀엽게 잘 사왔어요
12_3_29,12_3,12,29,전시구성이 공간적으로도 좋았고 내용 난이도도 적절해서 좋았어요. 이런 좋은 전시가 1000원이라니~~ 멋진 전시 꾸며주신 분들께 감사합니다.
12_3_30,12_3,12,30,"은평한문화박물관 10주년을 맞아 나온 마그넷 굿즈들. 기념품샵이 아담하니 작은것이 외국인 방문객들도 많고, 굿즈도 다양해 볼거리가 꽤 있었다."
12_4_1,12_4,12,1,서울에 이런곳이?! 있었나 할 정도로 지하철과 버스 대중교통을 이용해서 찾을 수 있는 명품계곡입니다!
12_4_2,12_4,12,2,고즈넉하니 좋네요 식사시간보다 살짝 이르게 가면 딱 좋아요. 비좀 오고 나면 물놀이 하기도 좋을 것 같아요
12_4_3,12_4,12,3,삼천사계곡 좋습니다
12_4_4,12_4,12,4,좋은 곳이에요 굿입니다
12_4_5,12_4,12,5,삼천사 고려때 건축된 이쁜 사찰
12_4_6,12_4,12,6,여름에는 삼천사가 딱입니다 좋아오
12_4_7,12_4,12,7,북한산 삼천사 계곡은 널리 알려지지 않았지만 물도 맑고 깨끗해서 알만한 사람들은 항상 찾아가는 곳이다!
12_4_8,12_4,12,8,
12_4_9,12_4,12,9,
12_4_10,12_4,12,10,조아요
12_5_1,12_5,12,1,구파발역과 연결되어 있고 은평뉴타운에서 조용히 산책하기 좋은 울창한 숲길이 있고 운동시설도 있어 좋아요.
12_5_2,12_5,12,2,작은 동네 산으로 가볍게 산책하기 좋아요
12_5_3,12_5,12,3,이말산. 아이랑 같이 산책하기 좋아요.
12_5_4,12_5,12,4,동네 산으로 높지 않아서 구파발역에서 갔다오기 좋아요
12_5_5,12_5,12,5,산이 최고이네요
12_5_6,12_5,12,6,조용히 산책하기 너무 좋습니다.
12_6_1,12_6,12,1,"좋아요~ 아이들이 신나해요♡  다양한 세계 나라를 볼 수 있어서 좋았어요 도슨트투어두 1시간 이상 5층부터 1층까지 꼼꼼하게 설명해주셔서 좋았습니다  네덜란드 남성분, 한국어 정말 잘하시고^^ 설명두 꼼꼼하게 해주시며, 엄청 친절하세요♡ 감사합니다 ♡"
12_6_2,12_6,12,2,아이 방학동안 유익한 프로그램 찾다가 다문화 박물관에 왔습니다 최근에 아이가 여러 나라에 대해 관심을 많이 가졌었는데 너무 재미 있어 하고 나라별로 설명도 해주셔서 흥미 있었습니다 아이들을 위한 원어민 영어 요리 수업이 있어서 좋아요 즐겁게 보고 갑니다 ~ 추천해요!
12_6_3,12_6,12,3,"아이가 유치원에서 갔다오고 또 가고 싶다고 해서 토요일에 이탈리아 피자 체험하러 왔어요. 피자만들면서 외국인 선생님께서 영어로 해주시고, 끝나고 관람하면서 1시간 가량 선생님께서 설명 아주 자세히 해주셔서 너무 좋았어요. 세계 랜드마트 모형이 여기 다 있고, 너무 유익한 시간이였어요. 다음에 또 체험수업하러 올게요~"
12_6_4,12_6,12,4,선생님이 하나씩 층마다 설명해주시니 어려워하지 않고 아이도 흥미를 갖고 열심히 들었어요. 저학년이라 선생님 설명이 없었으면 잘 몰라서 여기저기 사진만 찍고 끝났을것 같은데 너무 좋았어요. 저도 재미있어서 같이 열심히 들었네요. 5층 건물인데 각 층마다 알차게 구성되어 있습니다. 영화에서 본 내용이나 아는 거 나오면 너무 좋아하며 들었어요 ㅎㅎ 아이와 방학을 맞아 방문했는데 너무 괜찮아서 추천하고 싶어요.
12_6_5,12_6,12,5,"도슨트 시간에 맞춰서 들어와서 설명도 듣고 너무 좋았어요! 애들도 집중하는 시간, 생각보다 큰 규모에 놀랐어요 1-5층까지 알찬 전시 좋아요👍🏻 최고에요🫶🏻"
12_6_6,12_6,12,6,아이가 유치원견학으로 다녀온후 너무좋다고 또 가자고 해서 방학때 아이와 함께 방문했는데 한국어 엄청 잘하시는 네덜란드선생님의 도슨트와 함께 다양한 문화를 접할수 있었어요. 아이가 또 오고 싶대요. 저도 힐링되는 시간이었습니다.👍💚
12_6_7,12_6,12,7,"예약없이 그냥 왔는데 현장예매하고 바로 들어올 수 있었어요. 시간 맞춰서 오면 설명도 들을 수 있습니다. 주차장은 이용할 수 없지만 건너편에 유료주차장이 있습니다. 저희는 버스를 타고 왔는데 버스정류장과 독바위 지하철역도 매우 가까워서 편했습니다. 입장료 인당 10000원이고 8살 초등학생 두 명과 러시아인형 꾸미기체험(따로 결제)도 했는데 아이들 너무 재미있어했습니다~! 설명과 함께 전시관람 1시간, 인형꾸미기 1시간 정도 해서 대략 2시간정도 소요될 것 같습니다.  너무 재미있었고 다른 프로그램도 참여하고 싶어요!!"
12_6_8,12_6,12,8,아이들이 유치원에서 다녀온후 또 가보싶다고 노래를 불러서 왔는데 생각외로 너무 알찬 곳입니다. 설명해주시는 선생님도 넘 친절하고 아이들 눈높이에 맞게 알려주셔서 세계 여러나라의 문화를 이해할 수 있었습니다~
12_6_9,12_6,12,9,"은평구 다문화박물관은 다양한 국가의 전통 의상, 생활 도구, 문화유산을 직접 보고 체험할 수 있는 공간이에요. 세계 여러 나라의 문화를 한자리에서 즐길 수 있어 아이들과 함께 가기 좋은 교육 체험 장소랍니다. 전시뿐만 아니라 체험 프로그램도 다양해서 놀이처럼 즐기며 세계 문화를 배울 수 있어요! 🌏✨"
12_6_10,12_6,12,10,마지막주 수요일 50%할인!! 에 3시 도슨트 수업까지 들으며 유익한 시간 보냈습니다~ 볼거리가 정말 많아요~ 추천합니다!
12_6_11,12_6,12,11,공간이 알차요! 다른나라를 배울수있어서 좋았어요 알찬공간 유익한 설명 너무 감사합니다!!
12_6_12,12_6,12,12,아이와 아이친구들과 함께 방문했는데. 구성도 너무알차고 전시물들도 입체물로 제작되어 몰입도도 너무좋았어요. 아이들도 학교에서 배웠던 내용들을 실제로 체험하니 너무나 유익하고 즐거운 시간이 되었습니다. 해설도 자세하고 친절하게 해주셔서 알찬 경험이었습니다. 이런 좋은장소를 마련해 주셔서 감사해요^^
12_6_13,12_6,12,13,세계의 여러 나라의 다양한 문화를 알 수 있어서 좋았어요~ 해설사님의 해설이 있어서 더욱 알찼습니다.
12_6_14,12_6,12,14,다양한 나라들의 문화와 모습을 배울 수 있어서 유익했고 전시 해설까지 해주셔서 더욱 좋았습니다. 재방문 예정입니다~
12_6_15,12_6,12,15,"초등생 두 아이 데리고 처음 다문화박물관에 다녀왔어요  예약도 유선과 인스타그램으로 가능하고, 전화상담도 너무나 친절하게 해주셔서 박물관 관람도 관람이지만 선생님들은 어떤 분들일까 더 기대되는 마음으로 발걸음 했습니다^^  길 건너 1분거리 사우나 주차장에 주차하니 이동이 수월하더라구요!  입구에 빅밴, 뚜뚜차, 자유의여신상 등 세계 랜드마크들이 오는 이들을 환영하듯 반갑게 맞이해주어서 아이들이 입구에서부터 매우 설레했답니다😊  학교 1학기 교과과정을 보니 세계여러나라에대해 알아보는 부분이 있던데, 교과와 연계해서도 아이들의 흥미와 관심, 재미까지도 이어갈 수 있어서 더욱 유익한 것 같습니다  10시-11시반 어린왕자 석고보드 만들기 체험+이후 전시설명 신청했어요~  덕분에 커피한잔의 낭만을 누려봅니다^^"
12_6_16,12_6,12,16,좋습니다! 아이들과 유익한 시간 보냇어요 :)
12_6_17,12_6,12,17,아이가 가고싶다고해서 왔는데 제가 즐겁게 관람했습니다 유익하고 재밌는 설명 푹빠져서 잘 들었습니다
12_6_18,12_6,12,18,아이들 방학을 맞아 갔는데 설명도 잘해주시고 좋아요 한시간동안 세계여행한 기분입니다
12_6_19,12_6,12,19,30개월 아기와 함께 왔는데 재미있어 했어요~ㅎㅎ 관람 설명과 함께 들으니 더 유익했습니다!
12_6_20,12_6,12,20,재미있고 알차게 되어있어서 유익했어요!! 아이들과 같이 왔는데 설명도 잘 해주시고 다양한 나라들을 잘 알 수 있어서 좋았습니다! 추천합니다✨👍👍
12_6_21,12_6,12,21,큰 아이가 빙그레 웃는 것이 너무 좋은가봐요~ 유익한 정보 고맙습니다^^
12_6_22,12_6,12,22,베이킹프로그램 예약해서 하고 전시까지 재밌게 보고왔어요. 친절하고 재밌게 설명해주셔서 아이들도 넘 좋아했고 다음에 또 오고싶다고 해요^^ 매달 프로그램이 바뀌니 관심있게 보다가 또 와야겠어요!
12_6_23,12_6,12,23,구경도 잘하고 체험학습으로 북도 치고 로시아인형 색칠도 하고 요리도 하고 강사님의 설명도 잘하시고 재미있고 유익한 시간이였습니다~
12_6_24,12_6,12,24,"전시도 유익하고, 해설도 유익하고 재밌게 해주셔서 즐거웠습니다. 초등 아이와 방문하기 좋았습니다 :)"
12_6_25,12_6,12,25,세계 여러곳은 볼수있어서 좋았어요
12_6_26,12_6,12,26,아이가 유치원에서 세계여행에 대해 배워서 왓습니다~ 직접 눈으로 볼수잇어서 좋앗어요~
12_6_27,12_6,12,27,"아이 와플만들기 체험하고 도슨트 설명도 들었어요. 공간이 넓진 않지만 교육적으로 좋은 것 같아요. 한번쯤 설명듣는 거 추천하고, 매달 체험이 있는 거 같은데 담에 시간되면 한번 더 해볼 계획입니다!"
12_6_28,12_6,12,28,아이들이랑 방문했습니다. 아이들이 정말 좋아해요. 도슨트께서 설명을 너무 재밌게 하셔서 어린 아이들이 잘 집중했습니다.
12_6_29,12_6,12,29,아기자기해서 재미있는 시간 보냈습니다 ^^ 체험프로그램 예약하고 또 오겠습니다!
12_6_30,12_6,12,30,쿠킹클라스 예약해서 피자 만들고 설명도 듣고 왔어요~! 몰랐던 지식들을 많이 알게돼서 너무 유익하고 좋네요 ♥︎
12_7_1,12_7,12,1,장기출장 왔다가 일을 빨리처리해 다시 내려 갔다 올까 여기 있을까 하다가 여기 있자하여 이틀여유가 생겼네요. 북한산 한번가보자고 하여 검색하다가 초보자와 둘레길이 편해보여서 1~21번 코스중 8번을 선택하고 올라갔더랬죠.10여분 둘레길을 걷다가 산이 심심하다 생각이 들어 산행하시는분에게 여쭤 올라가는길을 묻고 한참을 바위사이로 올랐갔어 좀 쉬고 있는데 앞을 딱보니 큰 절벽 바위도 보이고 엄두도 못내고 있는데 도전 한번해보자고 해서 꼭대기 까지 드디어 찍었습니다. 근데 이게 꼭대기만이 아닌듯 옆을 보니 또다른 꼭대기가 8번쪽을 올라와서 7번길 불광 중학교 쪽으로 내려오다가 파전에 막걸리 즐거운 하루
12_7_2,12_7,12,2,조용한 숲속의 새소리가 즐거움을 주었어요
12_7_3,12_7,12,3,"구름정원길 집 근처라 종종 운동 삼아 다니곤 하는데, 오르락내리락 계단이 좀 많긴 하지만 많이 힘들진 않고, 중간 포토존에서는 불광동 풍경을 시원하게 볼 수 있어요. 저는 불광중학교 있는 곳까지만 다녀왔는데 딱 1시간 정도 걸리고, 완주하면 두 시간 정도 걸린답니다. 짧은 시간에 걷기 좋은 둘레길 코스예요."
12_7_4,12_7,12,4,산책하기 좋아요~~^^
12_7_5,12_7,12,5,네이버에 단풍명소로 등록되어서 가본곳! 단풍나무는 없고 노란나무 위주로 되어있어서 이쁘긴 했음! 길 대부분이 데크길이라서 걷기 편하고 가볍게 가기 좋아보였어요. 산책하기는 좋았던곳 길가다가 족두리봉 가보려다가 바윗길이라 포기했지만요 . (샌들신고감...) 1시간 정도로 올라가면서도 꽤나 절경이라고 합니다.
12_7_6,12_7,12,6,구름 정원길 풍경이 탁 트여 좋아요. 접근성도 좋음.
