storeid,searchid,wide_area,basic_area,keyword,storename,category,rating,review_cnt,address,url,img_url,visit_type,lng,lat,review_participant,honbab_cnt
95_15,95,경기도,일산서구,경기도 일산서구 맛집,스타벅스 스타필드마켓킨텍스점,카페,4.48,"3,059",경기 고양시 일산서구 킨텍스로 171,https://map.naver.com/p/entry/place/36845525?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,혼밥,126.7433059,37.6620170,,
95_16,95,경기도,일산서구,경기도 일산서구 맛집,을밀대 일산점,냉면,4.4,"2,266",경기 고양시 일산서구 일산로803번길 82-17,https://map.naver.com/p/entry/place/34028504?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170503_224%2F1493788764015VL1G9_PNG%2F_2.png,혼밥,126.7506068,37.6694282,,
95_17,95,경기도,일산서구,경기도 일산서구 맛집,일산소바,일식당,4.23,739,경기 고양시 일산서구 대화로 362 일산소바,https://map.naver.com/p/entry/place/18368993?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190107_236%2F1546841748356LLbcq_JPEG%2FhzbWg6C7hpB_QEfPlOk_n2QT.jpg,혼밥,126.7471672,37.6828032,,
95_18,95,경기도,일산서구,경기도 일산서구 맛집,갈비도락 탄현점,"육류,고기요리",4.3,"3,703",경기 고양시 일산서구 탄현로 120,https://map.naver.com/p/entry/place/1295659115?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210302_128%2F1614671469069wi4fV_JPEG%2FQ8xs3idSWW1_Yv-pRcNB-SDm.jpg,혼밥,126.7673950,37.7019208,,
95_19,95,경기도,일산서구,경기도 일산서구 맛집,맛있는왕소금구이 킨텍스점,돼지고기구이,4.49,613,경기 고양시 일산서구 호수로856번길 7-3 1층 맛있는왕소금구이,https://map.naver.com/p/entry/place/540345678?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240109_221%2F1704777960707Dfrkw_JPEG%2F20230815_193205.jpg,혼밥,126.7478081,37.6710822,,
95_20,95,경기도,일산서구,경기도 일산서구 맛집,소코아 킨텍스가로수길점,카레,,68,경기 고양시 일산서구 주엽로 80 D123호,https://map.naver.com/p/entry/place/2032430374?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250602_148%2F1748833129036MiVVx_JPEG%2FKakaoTalk_20250530_122438380_03.jpg,혼밥,126.7575046,37.6651711,,
95_21,95,경기도,일산서구,경기도 일산서구 맛집,대한맥주집 일산주엽점,"치킨,닭강정",,421,"경기 고양시 일산서구 강성로 115 111,112,113호",https://map.naver.com/p/entry/place/1919842166?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171205_154%2F1512462425328LrycL_JPEG%2Fm1Wi4tZXFxzl1ql0IHzRNPkb.jpg,혼밥,126.7626170,37.6702150,,
95_22,95,경기도,일산서구,경기도 일산서구 맛집,비와별닭갈비 스타필드마켓 킨텍스점,닭갈비,,86,경기 고양시 일산서구 킨텍스로 171 2층 2206호,https://map.naver.com/p/entry/place/2011780552?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250625_91%2F1750816552338bAhCr_JPEG%2F%25BA%25F1%25BF%25CD%25BA%25B0_%25C0%25CF%25BB%25EA_%25C0%25CC%25B9%25CC%25C1%25F6.jpg,혼밥,126.7448937,37.6624948,,
95_23,95,경기도,일산서구,경기도 일산서구 맛집,베다니맷돌막국수 대화본점,막국수,4.47,"1,272",경기 고양시 일산서구 호수로856번길 56-2 1층,https://map.naver.com/p/entry/place/143604985?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240122_45%2F1705916124304JFtNE_JPEG%2F1000033935.jpg,혼밥,126.7492525,37.6726604,,
95_24,95,경기도,일산서구,경기도 일산서구 맛집,보양삼계탕 고양운동장점,"백숙,삼계탕",4.33,"1,494",경기 고양시 일산서구 주화로 180 2층 보양삼계탕 본점,https://map.naver.com/p/entry/place/35720095?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220523_133%2F1653275340919uLobg_JPEG%2FScreenshot_20220523-120730_KakaoTalk.jpg,혼밥,126.7488589,37.6745388,,
95_25,95,경기도,일산서구,경기도 일산서구 맛집,한잔의술 탄현점,"맥주,호프",,128,경기 고양시 일산서구 일현로 37 1층 한잔의술 탄현점,https://map.naver.com/p/entry/place/2001042282?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fsearch.pstatic.net%2Fcommon%2F%3FautoRotate%3Dtrue%26quality%3D95%26type%3Dw750%26src%3Dhttps%253A%252F%252Fldb-phinf.pstatic.net%252F20250616_260%252F17500540538519JQjd_JPEG%252FIMG_9753.jpeg,혼밥,126.7624351,37.6905166,,
95_26,95,경기도,일산서구,경기도 일산서구 맛집,훼미리돈까스,돈가스,,393,경기 고양시 일산서구 하이파크2로 79-1 2층 2호,https://map.naver.com/p/entry/place/1847017400?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250420_132%2F1745075339052a7mc1_JPEG%2FDSC01917.jpg,혼밥,126.7579149,37.6993700,,
95_27,95,경기도,일산서구,경기도 일산서구 맛집,하우스플랜 현대백화점킨텍스점,브런치카페,,"1,234",경기 고양시 일산서구 호수로 817 현대백화점 5F,https://map.naver.com/p/entry/place/1348753191?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fsearch.pstatic.net%2Fcommon%2F%3FautoRotate%3Dtrue%26quality%3D95%26type%3Dw750%26src%3Dhttps%253A%252F%252Fldb-phinf.pstatic.net%252F20240911_2%252F17260650744176jdwC_JPEG%252F04DD9810-898A-40F1-915D-48CD495BF2E6.jpeg,혼밥,126.7506053,37.6684785,,
95_28,95,경기도,일산서구,경기도 일산서구 맛집,코너스톤 카페 앤 버거,햄버거,,"2,181",경기 고양시 일산서구 경의로 675 코너스톤 카페 앤 버거,https://map.naver.com/p/entry/place/1769744587?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241106_64%2F1730860272292kvlIj_JPEG%2F%25C5%25AC%25B7%25A1%25BD%25C4%25B9%25F6%25B0%25C5.jpg,혼밥,126.7686711,37.6817431,,
95_29,95,경기도,일산서구,경기도 일산서구 맛집,현대옥 일산덕이점,국밥,,"1,080",경기 고양시 일산서구 하이파크2로 79-1 가동 1층,https://map.naver.com/p/entry/place/1145998968?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fsearch.pstatic.net%2Fcommon%2F%3FautoRotate%3Dtrue%26quality%3D95%26type%3Dw750%26src%3Dhttps%253A%252F%252Fldb-phinf.pstatic.net%252F20240826_244%252F1724681295102iVOcx_JPEG%252FIMG_3663.jpeg,혼밥,126.7579149,37.6993700,,
95_30,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",경기 고양시 일산서구 탄중로101번길 41 더 비스트로 조선,https://map.naver.com/p/entry/place/37069186?placePath=%2Fhome,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,,
95_31,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_32,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_33,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_34,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_35,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_36,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_37,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_38,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_39,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_40,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_41,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_42,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_43,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_44,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_45,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_46,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_47,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_48,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_49,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
95_50,95,경기도,일산서구,경기도 일산서구 맛집,더 비스트로 조선,양식,4.56,"1,896",,https://map.naver.com/p/entry/place/37069186?placePath=%2Freview%2Fvisitor,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210206_118%2F1612590690669Uomnt_JPEG%2Fy6TwZPsseqy-GKAVZjyiVdLF.jpg,혼밥,126.7555736,37.6943329,"1,488명 참여",
