reviewid,storeid,searchid,reviewidx,reviewtxt
94_1_16,94_1,94,16,"주스는 진한 토마토 맛에 은은한 향이 더해져서 느끼하지 않고 진짜 개운했어요. 이름처럼 속이 편안해지는 느낌! 떡볶이는 얼큰하면서도 깔끔하고 중독성 있어요. 매콤한 떡도 쫀쫀하고 양도 꽤 넉넉했어요. 커피 마시러 갔다가 완전 힐링하고 나왔습니다. 메뉴 이름은 해장이지만, 평소에도 충분히 찾을 맛이에요. 위에 부담 없는 한 끼 찾으신다면 강추!"
94_1_17,94_1,94,17,초코포카토랑 ddnb 라떼 주문해서 마셨는데 둘 다 넘 맛있었어용... 카페 분위기 좋고 매장 인테리어 예뻐서 사진 찍기도 좋아용 추천합니다 #내돈내산
94_1_18,94_1,94,18,"깔끔한 디자인인데 카페라고해서 많이 놀랐어요! 맛있게 먹었습니당  24시간 카페라고 들었는데, 작은 카페가 아닌 엄청 쾌적하고 예쁜 카페에요"
94_1_19,94_1,94,19,"근처에 볼 일 있어서 일산 왔다가 들렸어요!! 매장 인테리어도 모던 심플하면서 멋지고 음악도 무드에 너무 잘 맞아서 맘에 들었습니당 ✨ 디디엔비 연유 라떼 시켰는데 너무 맛있어서 놀랐어요,, 제 기준 탑 쓰리 연유 라떼 안에 드는 것 같아요!! 다음에는 친구들 데리고도 오고 싶어요 😊"
94_1_20,94_1,94,20,공간의 아름다움 블랙&화이트의 조화 차가움과 따스함이 공존하는 공간 인테리어의 의도가 어떤지 몰라도 세련되고 감각적인 느낌을 주는 이공간에서 나는 오늘 새벽을 연다 나의 건강과 가족을 위해 오늘도 테이크 아웃 집으로 고고고❤️🤬💕🥰👌❤️ DDNB forever🥰💕😍❤️🍹
94_1_21,94_1,94,21,와 여기 그냥 밥먹고 커피 마시러 왔는데 말차포카토 너무 맛있는데요...?!?? 남편이 시킨건데 제가 다 뺏어먹고 있어요 ㅎㅎㅎ 베이글도 그냥 찍어나오는 맛이 아니고 버터향이 되게 좋아요!! 분위기도 좋아서 또 와야겟움니다>_< 일산데이트 추천이요!!😍
94_1_22,94_1,94,22,일산에 데이트하러 카페왔는데 성공 ~ 층고 높아서 소리 안울리고 쾌적해서 대화도 편했고 라떼 맛있어요
94_1_23,94_1,94,23,다른곳에서는 맛 볼 수 없는 우동의 맛인데 맛있어요!! 칼칼한 맑은 국물에 쫄깃한 면발에 미나리가 킥이예요. 자꾸 생각나는 우동맛♡ 또 오겠습니다~!!
94_1_24,94_1,94,24,티와 원두도 다양하고 인테리어도 고급지고 차분해서 작업하러 오기도 좋은것같아요! 추천합니당! #일산데이트
94_1_25,94_1,94,25,"커피도 너무 맛있는데, 베이글 크림 라떼 진짜 강추요 크림에 찍어 먹어도 맛있고 커피랑 섞어서 찍어먹어도 진쟈 맛있어요ㅠㅠ 디카페인 아아 도 맛있고, 고소한 원두만 먹는데 너무 괜찮아서 다음엔 여기서 산미 있는 원두도 먹어볼거에요 도넛 크림 라떼 진짜 강추 ."
94_1_26,94_1,94,26,친한 동생이 새로운 카페가 생겼다길래 마두에서부터 웨돔까지 한달음에 달려왔어요! 분위기도 좋고 전문적인데 24시간이라니 자주 와야겠습니다 🫡
94_1_27,94_1,94,27,분위기도 좋고 집중해서 책읽기도 좋고 대화도 편안했어요. 또 오고싶은 곳 이에요😊
94_1_28,94_1,94,28,"간단하게 점심먹으려고 베이글 포장해갔는데ㅠㅠ진짜 베이글에 그릭요거트라니..!!! 더 건강하고 느끼하지도않고 맛있었어요ㅠㅠㅠㅠㅠㅠㅠㅠㅠ라보네볼?은 처음 먹어보는 메뉴였는데 콰트로피자마냥 네가지맛 느낄 수 있어서 좋았고, 카야샌드위치?는 진짜 넘 맛있네요!!! 근데 무엇보다 DDNB라떼 꼭 드셔보세요… 와 당충전 진짜 제대로 되고ㅠㅠㅠ연유라떼?와 달달한 커피 사이 그 어딘가인데 고급지고 맛있고 행복이에요 점심에!! 지금 식사메뉴 주문하면 음료도 공짜로 주시던데ㅠㅠㅠㅠㅠ꼭 이벤트 끝나기전 다들 방문해보세여!!!"
94_1_29,94_1,94,29,"아침에 모닝세트 먹으러 왔어요. 40프로 할인😘 ㅎㅎ 베이글샌드위치에 빵 완전 향긋하고, 유부초밥은 든든했뜸. 👏🏼 유부초밥에 매실차 은근 잘 어울립니다.  디테일하게 커틀러리에 신경을 많이 쓴 느낌이 들어요. 😉  넓고 힙하고 주차하기 편해요. 💕 건강 과일 스무디랑 떡볶이도 메뉴안에 있어서 먹어보러 올 꺼에요..!😍  추천함😘"
94_1_30,94_1,94,30,요거트치즈케이크 너무 맛있어요 !!! 밀가루랑 설탕 안들어간다해서 너무 좋아요 ㅎㅎ
94_2_1,94_2,94,1,"초복맞이 장인어른 장모님 모시고, 다람쥐누룽지백숙 먹고 근처 카페 생각해보다가 뙇! 넓고 시원시원한 공간, 그리고 센스있는 인테리어까지! 물론, 대형카페에 걸맞는 브런치 메뉴들과 특색있는 빵과 음료들이 선택장애를 살짝 오게 하지만~ 어느빵을 골라도 기본은 하는 것 같았고, 특히 아이스아메리카노는 다른 카페들과 비교했을 때 진한 느낌이있다! 유아들도 많이보였고, 셀프바를 보니 오븐과 이유식을 뎁힐 수 있는 전자레인지도 준비되어있었다. 1, 2층 전부 셀프바가 있었고, 1층은 리턴장소가 음식 받는 카운터 쪽에 있었고 2층에는 셀프바쪽에 분리해서 처리할 수 있게 되어있다. 좌석 종류가 다양했는데, 특히 좌식과 영유아 아이들을 편히 눕힐 수 있는 눕식(?) 같은게 있어서 넘나 좋았다. 수유실은 없지만 굳이 필요X"
94_2_2,94_2,94,2,"🌟포레스트아웃팅스🌟 매장이 굉장히 쾌적해서 편안하게 힐링할 수 있는 카페에요. 평일 낮에는 웨이팅 없이 즐길 수 있답니다! 포토 스팟도 많아서 가족, 연인들과 함께하기 좋고, 음료 디저트 모두 맛있어요👍"
94_2_3,94_2,94,3,"일산 점심식사 후 일산의 초대형 카페 FOREST OUTINGS 방문해본다 포레스트아웃팅스는 시그니처라 할 수 있는 원형 조명들과 마치 식물원 안에 앉아있는 듯 극한의 플랜테리어가 압도적이다 매장은 손님으로 인해 음료 나오는 시간 30분 이상 기다렸지만매장 규모가 큰 편이라 느긋하게 사진촬영과 놀거리 볼거리 등 힐링하면서 기달릴수 있다 웅장한 실내 뷰가 한 눈에 보이는 고층과 계단식 좌석이 인기있으며,음료 메뉴 이외에도 다양한 베이커리, 파스타, 피자, 브런치 등의 메뉴가 준비되어 있어 만족도 두배가 될것이다 꼭방문해보세요 일상의 스트레스 풀어주는힐링장소가될것이다"
94_2_4,94_2,94,4,"대형대형 카페에 놀러왔지요~! 내부 탁트인 공간에 여유 즐기다 갑니다^^ 실내 데코를 너무 이쁘게 해놓아서 기억에 남겠어요~! 다른 대형카페와 비슷한데 조금 밝은 분위기네요❤ 시원하게 머리 식히고 놀다갑니다❤ 사람 구경, 실내 볼거리 많아요~~"
94_2_5,94_2,94,5,"인테리어가 너무 멋있어요. 아기의자도 있고 여자화장실에 기저귀 갈이대도 있어요. 엘리베이터가 있어서 유모차로도 이동이 가능해서 편했습니다.  평일 점심쯤 방문했는데 지하주차장도 널널했어요. 오전임에도 불구하고 이미 사람들이 꽤 있었고, 점심시간 이후부터 계속 늘어났어요.  식사 겸해서 빵보단 리조또와 피자를 주문했는데 리조또는 맛있었는데 피자는 제 입에 좀 많이 짠편이었어요. 그래도 맛있었습니다."
94_2_6,94_2,94,6,고양시에 있는 대형 카페에요~ 중정이 정말 예쁘게 꾸며져 있어요~ 2층 어디에 앉아도 중정 배경으로 사진을 찍을 수 있는데 너무 예쁩니다 까페 내부에 엘베가 있어서 유모차 태우고 오는 아가들 몸 불편하신 어르신들도 이동가능해요~ 테이블 형태가 여러가지 있어서 가족단위로 오기 좋은것 같습니다! 커피 맛은 괜찮아요~ 논커피 메뉴 중 복숭아슈페너 맛있습니다~ 브런치 메뉴도 있어서 식사 패스하고 오셔도 좋을듯요 주차장 따로 있지만 들어오는 입구 잘 보셔야해요;; ㅎㅎㅎ
94_2_7,94_2,94,7,오랫만에 복날이라 밥 먹고 엄마와 동생네랑 들렀어요. 점심때라 사람들이 그렇게 많진 않았는데 식사 후가 되니 몰려들더라구요. 저흰 식후라 간단하게 커피와 크루아상이랑 페스츄리식빵 주문해서 쉬엄쉬엄 먹고 잠시 쉬다 왔어요. 여름이라 인테리어가 바뀌었는데 좀 유치?해져서 별루라고 하는데 그래도 좋네요^^
94_2_8,94_2,94,8,"빵이 다양하지않지만 맛은 좋아요.  특히 앙버터가 제일 맛있어요. 바게트빵에 팥과 버터 들어가있는데, 바게트빵 자체의 바삭한 껍질이 얇아서 먹기 좋아요.  더티초코는 그냥 그랬어요. 케익도 단거 싫어하는 분들에게 추천합니다.  대체적으로 달지않고 담백함이 더 강한 맛이에요. 땅위는 자연친화적인 느낌인데 천장은 약간 정신없이 화려하지만, 컨셉이라 2층에서 배경 예쁘게 사진찍긴 좋습니다.  노랫소리도 크고 물소리도 계속 즐려서 여러사람들의 말소리가 웅얼거리듯 묻혀 들리기 때문에 너~ 무 좋습니다. 대화하고 쉬어가기좋아요. 적극 추천 도장 쿵!"
94_2_9,94_2,94,9,고양시에 가면 꼭 가봐야할 까페로 추천합니다 👍 커피와 디저트가 다양하고 맛있네요. 사진찍으며 간단한 모임장소로 추천 모임이나 아이들과 함께하는 가족모임 추천
94_2_10,94_2,94,10,카페가 엄청 넓고 자연친화적인 분위기라 좋아요 :) 음료나 빵 종류가 엄청 많다고 할 정도는 아니지만 맛있어보이는게 꽤 있었고 가격은 조금 비싸긴 했으나 매장 분위기나 인테리어 머문시간 생각하면 괜찮았어요ㅎ 평일인데도 사람이 엄청 많았습니당 근교 나들이 코스로 추천!!
94_3_1,94_3,94,1,일산에 이런곳이 있는지 지금 알아서 넘 아쉬워요 일산 자주 오는데!! 메뉴들이 모두 너무 맛있고 양도 많아요. 스테이크는 가격이 말이 안될 정도로 고기 퀄리티가 좋고 양도 많아요. 파스타는 꾸덕꾸덕 매콤달달 넘 맛있어요. 술 종류랑 안주 종류도 많던데 다음에는 술마시러 또 오려구요~!
94_3_2,94_3,94,2,분위기 음악 다 좋아요~ 데이트 하기 딱좋은건 안 비밀~~ 스테이크랑 파스타 시켰는데 개인적으론 매콤불고기파스타가 더 맛있었어요! 스테이크에 밥 같이 나오는데 파스타 양념이 비벼 먹으니 더존맛 그리고 스테이크 소스는 멕ㅇ날드 불ㅇ기 버거 맛나요 젤 좋아하는 소스 그맛
94_3_3,94_3,94,3,인스타에서 보고 왔어요! 매장도 좌석도 넓고 쾌적해요. 스테이크 양 많고 맛있었어요! 살짝 느끼했는데 테이블에 후추가 없어서 조금 아쉬웠지만 너무 맛있었어요 알리오올리오도 매콤하고 좋았습니다🥰🥰
94_3_4,94_3,94,4,일산 맛집 찾다가 방문했는데 파스타랑 스테이크 넘 맛있습니다…✨💗 진짜 파스타는 고기 엄청 많이 들어있고 소스가 정말 맛있어요 괜히 베스트 메뉴가 아닙니다 이건 무조건 시키세요!!!!! 뇨끼는 수제비 느낌은 아니고 감자볼? 느낌이라 생각한 맛은 아니었는데 감자 좋아하시면 추천합니다 스테이크도 괜찮아요~~~🤤
94_3_5,94_3,94,5,예전부터 와보고 싶었던 늘상웨돔에 방문했어요. 신메뉴인 도쿄철판스테이크는 부드럽고 육즙이 풍부해요. 크림리조또는 고소하고 부드러워 입에 착 붙어요.매콤불고기파스타는 살짝 매콤하면서 중독성 있어요. 세 가지 메뉴 모두 조화롭고 만족도 높았어요. 분위기도 좋아서 재방문하고 싶은 식당이에요!
94_3_6,94_3,94,6,✨ 일산 웨돔 데이트코스로 강추! ‘늘상웨돔’ 분위기 너무 좋고 인테리어도 감성 터짐🌿 담요까지 준비되어 있어서 추울 걱정 없이 편하게 식사했어요! 파스타 종류도 다양하고 하나같이 진짜 존맛탱… 데이트나 친구끼리 가기에도 딱 좋은 맛집이에요💛  📍 일산 웨돔 위치 좋아서 접근성도 굿! 또 갈 의향 100% 🙌  #일산맛집 #웨돔맛집 #일산데이트코스 #늘상웨돔 #파스타맛집 #분위기맛집 #일산레스토랑 #일산파스타 #웨돔핫플 #일산핫플 #존맛탱맛집 #감성인테리어
94_3_7,94_3,94,7,유튜브에서 보고 너무 먹어보고 싶었던 ㅊㅅㅎ스테이크!! 인스타에서 보고 바로 달려왔어요. 사실 원본을 안 먹어봐서 자체적인 맛만 평가하자면 너무 맛있어요!!! 재방문의사 100% 소스 꾸덕하고 많아서 너무 맛있는 불고기 파스타 그리고 뇨끼도 진짜 맛있었어요!!!
94_3_8,94_3,94,8,인스타에서 보고 먹고싶어서 방문했습니당 맛있고 양도넘 많아요!! 철판 나올때 너무 맛있는 냄새나요ㅋㅋ 소스뿌릴때 지글지글 해서 주변에쫌 튀어요 하얀옷은 조심하셔야할것같아요 맛있게 잘먹었습니다^^
94_3_9,94_3,94,9,분위기 좋고 너무 맛있어요~~ 아이와 방문했는데 스테이크 잘 안먹는 아이도 잘 먹었네요😆 배부르면 말하라고 하니까 너무 맛있어서 배부르다는 말이 안나올 것 같다고….🤣🤣 직원분들도 친절하시고 강추요~!!
94_3_10,94_3,94,10,"작은딸의 생일로 예약하고 생일파티룸으로 안내받아 음식주문~ 금번이 세번째 방문입니다~^^ 소고기 플래터, 뇨끼, 리조또, 문어들어간 오일파스타는 넘 맛있어 또주문!!  음식을 뜨끈하니 바로바로 만들어주셔서 가족모두 행복한 식사, 넘나 맛있게 먹었습니다! 손주까지 맛있다고 엄지척 👍  가족 모임으로 손색없는 장소와 맛집으로 인정합니다~^^ 가성비도 아주 좋습니다!  다음에 또 들를게요~^^"
94_4_1,94_4,94,1,시그니쳐 보리굴비..비리지 않고 크기는 작지만 바삭한 느낌...맛있음... 이곳의 키트는 찰진 솥밥..좋은쌀을 쓰는듯..반찬도 구성마다 감칠맛 있고.. 된장찌개도 굿.. 카운터에 계시던 남자실장님 친절하심.. 재방문의사 있음..
94_4_2,94_4,94,2,"굉장히 맛있습니다. 주차장이 넓어 주차하기 편하고, 식사 공간이 넓어 모임하기에도 좋습니다.  정갈한 음식의 맛이 아주 좋습니다. 건강해지는 느낌을 바로 받을수 있어요.  중요한 모임이 있을때 추천합니다. 친절한 서비스도 훌륭합니다."
94_4_3,94_4,94,3,음식이 깔끔하고 맛도 고급스러워 자주오는곳이예요ㆍ 특히 보리굴비맛은 전국 일등인거같아요ㆍ 쾌적하고 어수선하지않아 편하게 식사할수있어서 기분좋은 대접 받구 가는 느낌이 들어요
94_4_4,94_4,94,4,식사동 청담한식 점심 먹으러 왔어요~~ 반찬 모두 정갈하고 맛있네요~ 솥밥에 청국장도 뜨끈하게 잘먹고 갑니다^^ 반찬도 게장빼고는 더 리필 된다고 하네요 ㅎㅎ 번창 하세요~
94_4_5,94_4,94,5,깔끔하고 청량한 매장 들어서면서부터 기분이 좋아지네요 음식은 하나하나 정성스럽게 맛깔난 식사했어요
94_4_6,94_4,94,6,음식이 정갈하고 밑간이슴슴해서 건강한 식사를 했습니다.^^ 가족 잔치 있을때 손색이 없을듯요~ 소갈비찜 괭장히 부드럽구요~ 보리굴비두 많이 부드럽네요~ 다들 드시구 건겅해 지세요~~^^
94_4_7,94_4,94,7,생선은 거둘뿐 반찬만 먹어도 값어치있네요 맛있네요 추천드려요~ 앗. 청국장 예술~
94_4_8,94_4,94,8,양가 어머님과 점심 같이 먹으러 왔어요. 반찬 나물 종류가 많고 다맛있어서 가족들 모두 맛있게 잘 먹었습니다.^^
94_4_9,94_4,94,9,옥돔 1인분이랑 제주 흑돈 직화구이 2인분 주문해서 맛있게 먹었어요~ 옥돔은 안 비려서 좋고 제주 흑돈은 매콤한게 맛있어요. 담에 또 올게요
94_4_10,94_4,94,10,보리굴비도 청담한식. 언제먹어도 진수성찬.
94_4_11,94_4,94,11,간장게장도 먹고싶었고 부모님께서 오고 싶었던 가게인지라 부모님과 방문했습니다! 간장게장은 리뷰대로 짜지않고 간도 적절하게 베어서 맛있었고 육전도 같이 주문했는데 따뜻할때 채소무침과 같이 싸먹으니 정말 맛있었습니다 다음에 또 방문하겠습니다☺️
94_4_12,94_4,94,12,"오랜만에 집근처 외식..깔끔하게 해치웠네요. 모든 반찬이 다 맛있었는데 제 입에는 청국장이랑 쌈장, 나물이 참 맛났어요~"
94_4_13,94_4,94,13,후기가 좋아서 왔는데... 맛ㅇㅆ어요. 보리굴비가 촉촉하고 살도 많고. 다음에 간장게장도 먹어보려구요.
94_4_14,94_4,94,14,한정식에갈만큼반찬도여러가지맛볼수있고생선구이먹고싶을때자주찾는곳입니다 집근처에이런매장생겨서넘좋네요 오늘도맛있는생선과여러가지찬으로 즐거운식사하고갑니다
94_4_15,94_4,94,15,처음 와봤는데 매장도 청결하고 음식도 맛있고 모임하기도 좋네요ㅎ 강추~~~!
94_4_16,94_4,94,16,처음 방문했는데 너무 퀄리티가 좋네요!! 특히 별 기대 없었던 게장이 상태가 정말 좋았습니다.. 참기름이 넘 좋네요ㅠㅠ 반찬도 맛있고 가게도 넓어서 모임하기 딱입니다! 또 방문할게요🫶🏻💕
94_4_17,94_4,94,17,처음와봤는데 소갈비찜 보리굴비 간장게장 다 맛있어요~ 반찬들도 다 맛있어요~~~
94_4_18,94_4,94,18,청담한식  한정식이라 비쌀줄 알고 가격만 보러 갔다가  좋은 가격의 제주 흑돈 숯불구이 등을 먹었네요  음식들이 정갈하고 맛나요   압도적인 인테리어 대접받는 느낌예요  모임해도 될듯요~^^♡♡♡♡♡
94_4_19,94_4,94,19,간장게장 비린내 없이 너무 맛있었고 보리굴비도 진짜 맛있었어요!!😍 반찬도 잘 나오고 맛도 기가 막힙니다 맛있어요👍🩷
94_4_20,94_4,94,20,자주 오는 곳입니다 오늘은 보리굴비 간장게장 제주 흑돈 맛있게 먹었습니다
94_4_21,94_4,94,21,예약없이 왔는데도 좋은자리 친절한 안내 그리고 맛은 더 좋네요 푸짐하고 다양하고 맛난 음식 넘 좋습니다 적극 추천해요!!
94_4_22,94_4,94,22,한식이 먹고 싶어서 찾아갔어요 반찬도 정갈하니 맛있고 양도 많은데 반찬도 다 리필되서 좋아요 ><
94_4_23,94_4,94,23,"엄마 생신있어 17명예약! 보리굴비9인분,소갈비찜별찬8인분 645.000원 계산했는데 생각보다 ㅠㅠ 보리굴비는 너무 짜고,딱딱해서 먹기에도 불편하고 소갈비찜은 질기고 양도 ㅡ.ㅡ 돈은 돈데로 나가고,직원들 친절하지도 않고 리필해달라고 함 뚱!하고 많은 인원이라 룸사용은 조용해서 좋더라구요 주차편리,분위기는 괜찮음 솔직리뷰^^"
94_4_24,94_4,94,24,매장이 청결하고 음식이 맛있습니다. 전반적으로 만족스럽네요.
94_4_25,94_4,94,25,"보리굴비 별찬, 간장게장 별찬 둘다 밥도둑! 밑반찬도 푸짐하고 맛있어요😍"
94_4_26,94_4,94,26,세번째 좋아요
94_4_27,94_4,94,27,청담한식 보리굴비를 좋아해서 가끔 입맛없을때 와서 먹어요 인테리어도 고급스럽고 정갈하고 맛있는 반찬에 올때마다 만족하고 갑니다
94_4_28,94_4,94,28,부모님 생신으로 방문했습니다- 신선하고 맛깔란 음식으로 다들 흡족한 식사했습니다! 직원분들도 친절하시고 식당도 쾌적하고 추천합니다!
94_4_29,94_4,94,29,가족과 같이 식사왓어요 매장넓고 음식 넘 맛잇네요 재방문의사100퍼입니다!!
94_4_30,94_4,94,30,간장게장 너무 맛있어요 반찬도 푸짐하고요 인테리어도 좋습니다
94_5_1,94_5,94,1,정발산점으로 이전하기 전부터 좋아했던 레스토랑이에요 .모든 재료가 신선하고 재료 본연의 맛을 잘살려주셔서 너무 프레쉬합니다. 다른곳에서 못먹어본 메뉴들과 다양한 피자가 있는 곳이어서 추천드려요~ 음식 모두 너무 맛있습니다👍
94_5_2,94_5,94,2,서울에서 화덕 피자 검색해보다가 메뉴들이 마음에 들어서 찾아온 곳이에요! 예약없이 왔는데 운이 좋았네요. 워크인 손님들 다 돌아가더라구요! 결과는 대만족입니다^^ 까르보나라에서 이미 너무 멋있었는데 화덕피자의 빵이 쫀듯하고 너무 맛납니다!! 재방문할 곳이네요!
94_5_3,94_5,94,3,화덕피자가 먹고싶어서 처음 방문해본 지아코모87 인데 바로 구워서 주시는 피자가 도우가 너무 쫀득하고 맛있어요..숨겨진 퀵인 파스타도 쫄깃하고 고소한게 자꾸 들어가네요🥹화덕피자 먹으러 자주올것 같아요!! 정말 최고입니다!!
94_5_4,94_5,94,4,식전 샐러드 주셨는데 시작부터 맛있어서 피자가 기대 되었어요. 화덕피자 좋아해서 여러 곳 가서 먹어 봤는데 맛있네요. 마르게리따 피자는 아이가 좋아해서 늘 시키는데 맛있습니다. 다음 번 이 근처 오면 또 먹으러 와야겠습니다.
94_5_5,94_5,94,5,기념일이여서 우연스럽게 들렸는데 피자 도우가 쫀득하면서 담백했어요 까르보나도 맛있구여~ 아쉬운건....피자가...다 도우만인거랑... 서버분...손톱+손가락이....파스타 그릇 안쪽까지 넣어서 오신게... 그랬네여
94_5_6,94_5,94,6,"피자 진~짜 맛있네요 고소한 치즈랑 토마토 콤비가 건강하고 질리지 않는맛에 빵이 진짜 씹을수록 고소해서 신기했어요~ 까르보나라는 고소하고 짭짤하고 면삶기도 좋아서 남편은 너무 맛있다했고, 저는 생노른자맛이 강해서 약간 어색했어요. 집이 인천이지만 피자 먹으러 재방문할거에요~!"
94_5_7,94_5,94,7,나폴리 피자를 너무 좋아하는데 맛있는 피자집은 항상 서울에 있어서 접근성이 떨어졌어요. 근데 일산에서 이런 보물을 발견해서 너무 기쁩니다!!!  도우가 근본력 넘치게 너무 쫄깃하고 토핑으로 올라가는 재료도 신선해서 좋아요☺️😀🤪
94_5_8,94_5,94,8,"진짜 한 입 먹자마자 감탄했어요! 쫄깃하고 고소한 도우에 화덕 특유의 풍미까지 더해져서 너무 맛있었어요. 치지도 진짜 개맛있어요 지금까지 먹어본 화덕 피자 중에 제일 제 스타일이었고, 이 정도면 현지도 이런 느낌일 거 같아요..또 오고 싶어요🤤👍🏻👏🏻"
94_5_9,94_5,94,9,"너무너무 맛있어요! 지난주에 남편이랑 왔다가 너무 맛있어서 오늘 엄마랑 또 왔어요!! 일산뿐만 아니라 전국에서도 맛집에 들만한 집이라고 생각해요! 샐러드, 피자,파스타, 아란치니 모하나 빠짐없이 전부 다 너무너무 맛있어요! 사장님 장사 오래오래 해주세요!"
94_5_10,94_5,94,10,집에서 멀지만 겨울에 넘 맛있게 먹은 기억이 있어 재방문했는 데 역시나! 도우는 부드럽고 쫄깃. 토핑도 넘 신선해요. 생크림 없는 까르보나라는 후추향이 진허게 나서 감동@@ 오래오래 해주세요~
