reviewid,storeid,searchid,reviewidx,reviewtxt
12_1_11,12_1,12,11,"곱창 먹고 싶어서 찾아 보다 방문 했어요
같이 간 남친이랑 싸우다가 기분이 별로 안좋은
상태로 간거 였는데
뽑기로 열쇠고리 득템 했는데요
덕분에 기분이 풀렸네요ㅎㅎ
메인 나오기 전에 찌개랑 계란찜 주신것도 좋고
메뉴 구성이 너무 좋아용
맛도 먹어보고 너무 맛있어서 놀랬어요!!!띠용🤩
용산에서 갔는데 곱창 먹고 싶을 때 잠실쪽으로 갔었거든요! 이제는 여기로 올 것 같습니다~"
12_1_12,12_1,12,12,"연신내 소곱창은 무조건 아우성입니다 !!
항상 먹고싶을때 여기만오는데 올때마다 너무 맛있고 직원분도 넘 친절하셔서 너무너무 좋아요 !! 꼭 오세요 두번세번네번 오세요 !!!!!"
12_1_13,12_1,12,13,"오랜만에 소곱창이 땡겨서 왔는데
너무 맛있어요 ~~ 통통하니 곱도 많이 있고
불쇼 👍
요즘 가게가 다 일찍닫아서 찾아 찾아 왓는데 만족이에요 ♡♡"
12_1_14,12_1,12,14,"자주오는 단골집이에요.
소곱창은 아우성이 최고에요!!
곱도 많고 넘 맛있어요.~"
12_1_15,12_1,12,15,"여기 알바분들 너무 센스있으시고 친절은 기본이시고 더운 여름 술도 엄청 시원합니다
몇년만에 온건데 맛은 여전히 최고네요
잘 먹겠습니다"
12_1_16,12_1,12,16,"자주오는 맛집이에요.
넘 맛있어요."
12_1_17,12_1,12,17,"연신내 곱창은 황소곱창이쥬~
곱창도 곱이 꽉 순두부찌개도 계란찜도 굿굿
오랜만이라 더 맛나게 먹었네요~ 👍"
12_1_18,12_1,12,18,"연신내 살때 애용한 저희만의 맛집

연신내를 떠나도 가끔 찾아서 먹을정도로 굉장한 곱창 맛집입니다.

많이 오시지 마세요 웨이팅 길어지니깐."
12_1_19,12_1,12,19,"소곱창 전골 맛집찾아 다니던중 알게된 아우성 황소곱창집
국물 칼칼하니 시원하고 양도 많고 푸짐하게 잘 먹었어요
특별 메뉴 소등골!!! 완전 신세계입니다.
드샤보시길 강추!
후회 없으실꺼에요~~~"
12_1_20,12_1,12,20,"너무 맛있었던 아우성 황소곱창!!!!!
모듬으로 시켰눈데 엄청 배부르게 먹었으요
곱이 꽉참!!! 연신내 맛집 인정요!!"
12_1_21,12_1,12,21,"대존맛 입니당!
불쇼까지 재밌었어요ㅎㅎㅎ
곱이 가득차있네요
염통도 부드럽고 맛있습니다. 강추!"
12_1_22,12_1,12,22,"가족들이랑 같이 저녁 먹으러 왔어요
더운 날씨에도 너무너무 맛있어서 기분이 좋아지네요ㅎㅎ 연신내는 처음 와보는데 여기 근처 사시는분들이 부러워지는 맛이에요🤭"
12_1_23,12_1,12,23,친구때문에 연신내와서 처음와본 곱창집인데 냄새도 안나고 질기지도않고 너무 맛있었어요! 불쇼도👏다음에 기회되면 또 재방문의사 100프로!!❤️
12_1_24,12_1,12,24,"어렵게 시간내서 리뷰가 좋아 찾아 간곳이였는데
저희가 주방에쪽에 가까이 앉아있던것도 있지만 대화가 안될정도로 수저정리하는 소리에 대화가 좀힘들었습니다 주방쪽은 피해 앉으시는게 좋을것같아요
그래도 아직 식사중인 테이블 수저통정리는 다른테이블 돌고 넣어두 될법도 한데 툭툭 넣으시더라고 나가라고 하시는 것같아 ..서둘러먹었네요..
2시 까지인줄알고갔는데 .. 좀 아쉬웠습니다"
12_1_25,12_1,12,25,"원래 곱창 먹으러 새절까지 다녔는데
아우성 먹고 이제 연신내에서 먹습니당 ㅎㅎ
진짜 양 많고 맛있고 친절하고 만족스러워요!"
12_1_26,12_1,12,26,연신내 소곱창은 아우성!! 화요일 저녁인데도 사람이 많네요 ㅎㅎ 소곱창은 여기로만 먹으러와요!! 항상 맛있는 음식 감사합니다~~ 잘먹었습니다!
12_1_27,12_1,12,27,여기 항상 단골인데 직원분들 항상 친절하시고 리뷰이벤트 볶음밥 양도 엄청 많아요 가성비도 좋아요 너무 맛있어요!! 꼭 한번씩 들려보세용!
12_1_28,12_1,12,28,역시나 믿고 먹는 황소곱창~!! 오늘도 맛나게 먹고 갑니다~~!!
12_1_29,12_1,12,29,"이름은 많이들어봤는데 처음가봤는데 너무 맛있어요
잡내도안나고 반찬도 맛있고 순두부찌개가나오는데
맛있고 계란찜도 맛있어요ㅋㅋㅋ
모듬구이추천이요^^맛있어요
바카디모히또하이볼도 너무 맛있어요 ^^
그래도 소주랑소곱창짝꿍이쥬!추천맛집!"
12_1_30,12_1,12,30,오랜만에 방문했어요! 여전히 잡내 없고 맛있습니다. 오늘따라 곱창이 미쳤네요.....또 올게요~
12_2_1,12_2,12,1,"다이어트중인데 참다 못참음… ㅠㅠ
친절하신 직원분덕에 기분좋게 가고 또 간 집!!! 또 또 간집!!
곱창 먹고싶을때마다 제일로만가요 ㅋㅋㅋㅋ 너무맛있어…
소맥조합도 추천해주시고 테라라이트에 새로조합 너무 좋았드아….."
12_2_2,12_2,12,2,너무 맛있어요!!!!!!!직원분들이 특히나 친절하시고 진짜 너무 냄새 안나고 맛있어요ㅠㅠㅠㅠㅠ또 올거에요 구워주신것도 너무 적당하게ㅜ잘 구워주셨어요ㅠㅠㅠ
12_2_3,12_2,12,3,"식전 서비스로 찌개, 생간 주시는데 오늘 생간 폼 미쳣어요🥹
간이 달아..
곱창이랑 막창은 너무 꼬소~하고 맛나요🤤 5시 좀 넘어서 이른시간에 방문했는데 사람 많아요~ 식재료 회전도 빠를것같아서 더 좋아요
맛있게 잘 먹었습니다!👏"
12_2_4,12_2,12,4,"#제일곱창
#연신내 곱창맛집
#은평구 곱창맛집
#소곱창맛집
#곱창모듬구이

연신내 제일곱창은 올때마다 기분 좋아용~
직원분들도 웃으며 반겨주시고, 서비스 낙지순두부찌개도 완전 맛도리~~!!
곱창모듬구이 너무 구성이 좋고용~
맛도 말해모해~ 너무 맛나용~ 질긴거 하나없이 너무 맛있어요!!
대파김치!! 이거 곱창이랑 같이 먹으면~ 기분이 사르르~ 너무 좋아용~ ^-^!!"
12_2_5,12_2,12,5,"요즘들어 가장 좋아하는 곱창집이예요~
연신내 직영점이 생겨서 좋고 직원분들 엄청 친절하세요~
여기는 방문하먄 각 소주2병씩 ㅎㅎ
다음에 또 재방문할께요~^^"
12_2_6,12_2,12,6,벌써 n번째 방문입니다 리뷰쓰면서도 어떤 칭찬을 해야할지 너무 바쁘신 와중에도 친절하시고 맛은 항상 그대로 맛있고 최고에요!!‘ 은평구 1등 맛집
12_2_7,12_2,12,7,"지난번 방문했을때 곱창 질도 맛도 직원들의 친절함에 반해 또 방문했습니다~^^
오늘도 역시나 너무 친절하고 맛있네요~제일곱창 제일~!!"
12_2_8,12_2,12,8,"두번째 온 제일곱창 ❣️👍대기는 했지만 역시 대기할만큼 맛도 좋고 서비스도 좋아요 ~~ 직원들 친절 짱입니다 !! 너무 맛있게 잘먹구 가요 ~
담에 또 올께용"
12_2_9,12_2,12,9,"총 세번째 가는거같은데
이번엔 타지역사는 커플
맛있다고 가자고 데리고왔네여
곱창 진짜 신선하고 맛있어요
볶음밥은 무조건 먹어봐야해요!!
특히 성함은 모르겠는데
갈때마다 계시는 직원분 진짜진짜 친절하십니다
연신내 소곱창 먹고싶을때 생각나는곳
강추입니다👍"
12_2_10,12_2,12,10,"곱창은 정말 제일곱창이 쵝오인거같아요~ 직원모두 친절하시고 곱창에 곱도 많이 들어있고 파김치랑 같이 먹으면 진짜 미친맛이에요~ 곱창 곱때문에 그냥먹어도 고소하고 맛있어요~
파김치는 포장해가고싶네요~또 찾아올꺼에요~ 다음엔 대창으로.....제일곱창 대박나세요~"
12_3_1,12_3,12,1,"*주차 ㅡ 은평 에코테라스 지하 왼쪽이 엘리베이터와 가깝습니다. 3시간까지 무료!
*예약 ㅡ 캐치테이블 가능!! 나이스입니다~~
*맥주 ㅡ 무료제공!! (이벤트종료시까지)
*고기는 잡내없고, 채소는 너무 신선합니다.
*다이이트할때 치팅데이나 폭식하고 싶을때 강추하는 곳입니다. 채소,고기 무한리필!
*디저트꿀팁 ㅡ 빙수,아이스크림등 디져트도 있습니다. 망고와 연유를 넣어드시면 망고빙수됩니다~~!!

샤브올데이 구파발점다녀왔습니다. 연세 많으신 엄마와 청소년아들과 함께 방문했는데 모두 만족하는 식사였습니다. 채소와 고기위주로 먹어서 살이 찌지않아서 다이어트중 폭식데이 치팅데이때 강추하는 곳입니다. 매장이 청결합니다. 직원분들도 친절하세요."
12_3_2,12_3,12,2,"주말 점심에 방문했는데 20분 정도 기다리고 바류 들어왓어요! 점심 좀 지나고 와야 오래 안기다림
메뉴도 많고 채소가 엄청 싱싱해여
칼국수랑 떡이랑 어묵 사리들도 많고
아이스크림 빙수 음료수 다 있고 맥주 2000원에 무제한(?) 이더라구여 배터지게 먹고감!"
12_3_3,12_3,12,3,기대하고 방문한 샤브올데이! 평일 점심인데도 손님이 많아 음식 회전도 잘되고 신선해서 좋았어요^^ 재료나 식사거리도 많아 배부르게 만족식사했습니다. 최근 오픈해 깔끔해서 더욱 좋았네요! 잘먹엇습니다^^
12_3_4,12_3,12,4,샤브올데이가 민생쿠폰 사용된다고 해서 오랜만에 가족이랑 먹으러 왔어요 고기도 맛있고 무한리필이라 좋아요!! 샐러드바에 있는 다른 음식들도 맛있고 샤브샤브 채소들도 아주 신선하고 맛있습니다🫶🏼
12_3_5,12_3,12,5,"서오릉 나들이겸 방문했어요.
캐치테이블 예약도 가능한 매장이라
대기 확인이 가능해서 좋네요^^
신규오픈 매장이라 넓고 쾌적해요.
음식도 맛있고 회전도 잘 되니 좋네요!
그리고 도가니탕 있는 매장은 처음 봤어요ㅎ
샤브올데이 좋아하는데 구파발점도 만족하며 잘 먹었습니다~"
12_3_6,12_3,12,6,"타 지점에 방문했었는데 주차도 🐕판..식기도 너무 낡고 사람도 너무 많아서 아쉬웠었는데요
새로 오픈한 구파발점은 깨끗하고 주차도 쌉가능에 직원분도 친절하셔서 기분 좋은 식사했습니다😁
신메뉴로 나온 최현석 셰프의 봉골레 육수!! 이거 되게 맛있어요 꼭 드셔보세요 봉골레+매콤 육수=최강조합
음식도 금방 채워져서 좋았어요! 아쉬운 건 아이스크림이 인기가 많아서 그런지 반죽 리필하는 중이라 못먹었다는..ㅜㅜ"
12_3_7,12_3,12,7,"동네에 샤브올데이가 생겨서 좋아요. 토요일점심이라 그런지 웨이팅이 앞에 2팀정도 있었고 10분이내로 기다렸다가 입장했습니다. 가게홀이 생각보다 작아서 샐러드바와 거리가 멀지않아 오히려 편하게 이동했고, 다먹은접시를 바로바로 치워주셔서 너무 편리했어요. 다음에 또방문할것같습니다"
12_3_8,12_3,12,8,샤브샤브를 먹으러간건지 다른 뷔페를 먹으러간건지 모르게 다른 종류를 더 많이 먹고 왔어요 ㅋㅋㅋ 특히 후식 빙수만들기가 좋아서 디저트에 더 힘쓰고 왔네요! 그래도 좋았습니다. 말차빙수 만들어 먹으세여~
12_3_9,12_3,12,9,"샤브올데이 구파발점 다른매장보다 깨끗하고 고기. 준비도 잘 해주세요~ 너무 맛있게 잘먹고 갑니다~
명륜있었던 자린데 이렇게 바뀔줄은~~ 자주 이용할게요~"
12_3_10,12_3,12,10,"재료가 신선하고 메뉴가 다양해요.
토요일 빙문이라 사람은 많았지만 음식 리필 잘되고
바쁘셨지만 친절했습니다.
디저트 코너에 팥빙수 아이스크림 요거트 많아서 좋았어요.
말차 시럽 넣어서 아이스크림 먹으니 맛있었어요~"
12_3_11,12_3,12,11,"SKT T데이 이벤트로 1인당 6천원할인한다길래 처음왔는데 매장크고 새로생겨서 깨끗하고 친절하네요.
아이들 먹을거와 간식거리가 있어서 아이들과 같이온분들이 많네요.
마라탕 좋아하는분들두 국물 추가비용내고 먹을수 있어 좋아할듯하고 가족들이 미니 뷔페 즐길수있어 좋습니다."
12_3_12,12_3,12,12,"직원분들 정말 친절하셔서 먹는내내 기분이 좋네요~ 싱싱한건 기본이고 퀼리티도최고애옹.
은평구에 있어주셔서 감사한~^^
오래오래 있었으면좋겠습니다.잘먹었어욥.내돈내산"
12_3_13,12_3,12,13,샤브올데이 생겼다고 해서 엄마랑 방문했는데 매장도 너무 넓고 청결해서 기분 좋게 먹었네요 고기도 무한리필이고 먹을 것도 많아서 식사랑 후식까지 다 해결할 수 있어요 굿굿입니다!
12_3_14,12_3,12,14,"월남쌈 샤브샤브 너무 맛있구
사이드도 하나 빠짐없이 정말 맛있게먹고삽니다!!
가족끼리 오기도 너무 좋아요 재방문 의사 100 🩷"
12_3_15,12_3,12,15,일단 식당 내부 너무 청결하고 재료들도 신선해서 좋았어요. 마라육수를 선택하면 인당 3000원씩 추가가되는건 약간 비싸다고 느껴지긴 했어요. 샤브샤브 좋아하는 사람들에겐 정말 좋은 식당일 것 같아요. 그리고 사장님이 너무 친절하셔서 또 방문하고 싶어요!
12_3_16,12_3,12,16,"캐치테이블 원격 줄서기 했고 웨이팅 1시간 걸렸어요
먹을 게 정말 많아서 다양하게 신나게 즐겼습니다🙂
손님이 워낙 많아서 심란하긴한데
샤브샤브 맛있어서 또 갈 것 같아요"
12_3_17,12_3,12,17,"다른지점은 종종 갔었는데, 구파발어도 오픈해서 다녀왔어요!
오픈매장다운 청결함에 쾌적하고, 직원분들 너무 친절하고 기분좋게 식사하고왔네요!
여기는 샐러드바도 다양하고 회전율이 좋아서 음식이 바로한것처럼 맛있었어요!
양은 덤이고 퀄리티 따지시는 분이시라면! 추천해요:)"
12_3_18,12_3,12,18,친절하시구 매장 굉장히 청결해요! 샤브샤브 넘 맛있습니당 신선해요 재료들이!!
12_3_19,12_3,12,19,"우리동네 얼마전 생긴 샤브올데이~
점심시간 조금 지나서 오니 기다리지 않고 들어올 수 있어서 좋네^^
아이 시험기간이라 점심먹일려고 왔는데 너무 좋아하네요^^"
12_3_20,12_3,12,20,"샤브올데이 여러 지점 가봤는데 구파발점이 새로 생겨서 와봤어요
매장이 크고 쾌적하고 고기도 신선하고 맛있어서 앞으로는 여기로 자주 올거같아요
부모님과 같이 왔는데 부모님이 월남쌈이랑 오란다 엄청 좋아하셨어요 ㅎㅎ 가족외식장소로 추천합니다"
12_3_21,12_3,12,21,"가족모임으로 왔어요
생긴지 얼마안되서 깨끗해요
직원분들도 친절했어요
야채가 정말많고
음식종류도 많아요
디저트까지 완벽해요
맛있게 잘먹었어요
홀이 넓어서 가족끼리 오기좋은거 같아요😄"
12_3_22,12_3,12,22,"샤브 뷔페지만 종류가 많고 맛도 나쁘지 않아요
오픈 매장이라 그런지 대기가 많고 매장이 바쁜곳임에도 불구하고 직원분들 다 친절하셨어요
가족들 만족도가 높아서 추천합니다"
12_3_23,12_3,12,23,"처음 방문했는데, 설명도 잘 해주시고 직원분들 모두가 친절하고 밝게 일하는 모습에 진심으로 감동이었습니다.
음식은 신선도부터 매우 좋았고, 맛있었어요.
지금처럼 유지되면 누구나 만족할 것 같아요.
다음에 또 방문할게요~👍"
12_3_24,12_3,12,24,부모님이랑 처음 같이와봤는데 너무 좋아하셨어용 ! 재료도 신선하고 직원분들도 친절하십니당
12_3_25,12_3,12,25,"무한리필로 고기랑 야채 듬뿍 먹을수있어서 너무 좋아요, 매장도 청결하고 넓어요♡♡♡"
12_3_26,12_3,12,26,신선한 채소와 친절한 서비스로 기분좋은 식사였습니다. 그 외 다양한 음식도 맛있습니다. 번창하세요^^
12_3_27,12_3,12,27,"타 지점가보고 구파발잠 왔는데요.

맛도 맛이지만 직원분들이 정말 너무 친절해요! 두리번 거리기만 해도 섬세하게 챙겨주셔서 초감동 ㅜ

전에 여기 진사갈비일 때도 엄청 운영 잘하고 맛있었는데 요 자리는 다 잘하시는 분이 운영하시나봐요!"
12_3_28,12_3,12,28,"가성비 좋은 샤브샤브 맛집 ‘샤브올데이’ 다녀왔어요
샐러드바부터 육수, 고기, 채소까지 종류가 다양하고
무한리필이라 정말 배부르게 먹고 왔네요. 매장도 정말 깔끔하고 1층이라서 도보로도 이용하기 편리했어요. 특히 고기 질이 좋아서 쫄깃하고 담백하게 잘 어울렸고, 소스도 여러 가지라 입맛대로 즐길 수 있어 만족스러웠어요. 다음에 부모님 모시고 또 방문해야겠어요. 진관동맛집 샤브올데이 강추요!!👍"
12_3_29,12_3,12,29,샤브올데이 매번 와봐야지 생각만했는데 정말 만족더 최상이에요 가족 친구 연인이랑 데이트하러 꼭 와보세용
12_3_30,12_3,12,30,고기까지 무한리필이라고 해서 방문해봤어요 뷔페식으로 되어 있어서 샤브샤브 끓기 전에 가볍게 먹기 좋네요 어향가지 맛있네요ㅎㅎ
12_4_1,12_4,12,1,매번와도 맛있는곳! 이번에는 물비빔면이 있어서 먹어봤어요!!🙂🙂 제 입맛에는 이게 맛있네요!! 이번에는 지난번에 비해 해물칼국수에 바지락들이 다 입을 닫고 있어서 조금 아쉬웠지만..ㅜ 맛은 좋았어요! 왕만두도 맛있게 먹었네요!
12_4_2,12_4,12,2,"면 좋아하는 부부 등산하고 와서 엄청 맛나게 먹었어여 배부르게 먹으려고 파전에 밀면에 칼국수 시켰는데 밀면 너무 쫄깃하고 맛있고 파전도 바삭하고
칼국수도 시원하니 넘 맛있어요 등산하시는 분들보다 일반 손님들이 많은거 보니 멀리서도 찾아오는 맛집 같아요 또 오고싶어요 !!"
12_4_3,12_4,12,3,"면 요리에 깐깐한 남편이 인정한 맛집!
정말 맛있어요~

물밀면 보통,곱빼기 주문했고
자극적이거나 크게 맵지 않고 깔끔하게 맛있어요!
해물파전은 얇지만 크고, 빵가루가 가득해서 먹다보면 좀 느끼하지만 그래도 바삭하고 고소해요~
파전까지 같이 먹기엔 양이 많아요.

사람도 많고 바쁘지만, 직원분 모두 정말 친절하셔서 좋았습니다:)"
12_4_4,12_4,12,4,"날이 더워서 가야밀냉면해물칼국수 본점 방문했어요. 역시 대기가 19팀. 일요일 오후2시 기준입니다. 1시간 정도 대기했다가 들어왔습니다. 📣캐치테이블로 예약하시면 좋아요. 비빔밀면과 해물손칼국수 주문했어요. 💓서비스1. 네이버 리뷰이벤트로 막걸리 2잔 서비스받아서 먹었습니다. 서비스2. 콩국수 맛보라고 조금 주셨어요. 🤤
*콩국수는 조금 짭쪼름합니다.
*비빔밀면은 새콤함이 적은편이라 기호에 맞게 식초를 넣어드시면 좋습니다.
*해물손칼국수는 바지락과 동죽 조개가 듬뿍들어있어서 국물이 시원합니다.
🚗주차는 바로 앞에 상가 주차장이있고 안쪽으로 더 들어가면 큰주차장이 있습니다.
재방문 120%입니다!!"
12_4_5,12_4,12,5,"휴가라서 평일점심에 마침 대기없이 입장해서 감자전과 물밀면 오랫만에 맛있게 잘 먹었습니다 ~~
감자전은 이미 구워져있던거를 데워주어서 기름은 머금고 있고 한쪽부분은 딱딱하게 튀겨지고 반대쪽은 덜 데워져서 기름만 쩌걱쩌걱하네요~~
전은 아무리 바빠도 바로바로 조리해서 나와야된다고 생각합니다~~
바로 대기 시작이네요"
12_4_6,12_4,12,6,"덥다 못해 뜨거운날씨에 밀냉면이 최고죠!!
오픈런 했는데 네이버 예약분들 먼저 들어가시고 웨이팅 순서대로 자리를 안내 해 주시더라구요.
금방 만석이 되어버린...
물비빔 먹었는데 새콤달콤매콤 삼박자가 잘 어우러진 맛인듯해요. 시식용으로 조금 주신 콩밀면도 왜이렇게 맛있죠? 맛보고 깜짝 놀라서 다음 방문땐 콩밀면을 먹어야겠어요. 조만간 가족들과 또 와야겠습니다."
12_4_7,12_4,12,7,가성비 정말 좋은 식당이다. 모든 음식이 맛있다. 1인분 양이 많아 2명이 먹어도 충분한 정도다. 바로 근처 스타벅스 북한산점이 있어 북한산 뷰를 보며 커피 하기도 좋다. 콩국수 좋아 해서 갔는데 해물파전과 칼국수도 맛있었다
12_4_8,12_4,12,8,"밀면이 부드럽고 식감도 좋네요
비빔도 물도 콩물까지도 모두 잘 어울려요
콩밀면은 국물이 밀도가 높아서 더 고소하고 맛있어요
비빔은 그냥 비빔면으로도 먹을 수 있고 시원한 육수가 들어간 비빔물면으로도 즐길 수 있어서 좋네요
함께 주문한 만두도 속이 꽉차있어서 식감도 최고!
맛있게 잘 먹었습니다~"
12_4_9,12_4,12,9,"예전부터 유명하대서 엄마랑 같이 왔어요 연이틀을 맛있게 먹네용 [어제는 물밀면 비빔밀면 감자전 먹었어요]
오늘은 해물칼국수랑 파전~~ 넘맛있어용 일찍 오픈때가서 웨이팅없이 먹었네용 직원분들도친절하고 음식도 빨리나왔어용"
12_4_10,12_4,12,10,"벌써 몇번째 방문인지 모르겠네요! 올때마다 청결한 매장, 친절한 직원분들덕에 잘 먹고 갑니다. 제일 중요한 음식맛도 너무 좋구요. 맛보기로 챙겨주신 콩국수가 너무 맛있어서 이거 먹으러 또 와야할 것 같아요 :)"
12_5_1,12_5,12,1,반찬 종류도 많고 간이 쎄지 않아서 다 맛있어요 다양하고 신선한 쌈 채소와 숯불고기 쌈싸먹는 맛도 좋고요 셀프바가 있어 부족한 반찬들 더 가져다 드심되고 쌈채소들도 셀프코너에서 편하게 가져다 먹음 돼요 밥은 솥밥에 나오는데 밥 찰지고 맛있어요 다 먹고 숭늉으로 마무리 너무 좋네요
12_5_2,12_5,12,2,"반찬 종류도 많고 메인 메뉴인

숯불고기가 간이 세지 않아 좋았어요.

매장도 상당히 커서 식사내내

쾌적하게 음식을 즐길수 있었답니다.

자극적이지 않은 건강한 식사를

하고 싶으시다면 웅암동 맛집

✨️진진쌈밥✨️을 추천드려요!"
12_5_3,12_5,12,3,"별다섯개가 모자라요
18000원에 무한리필이라니!
쌈채소도 다양하고 반찬들도 하나같이 맛있습니다
고기도 퍽퍽하지않고 불맛이 장난아니네요 ㅎㅎ
손님이 많은 이유를 알것같습니다
부모님 모시고 또 방문할거에요 ^^"
12_5_4,12_5,12,4,동네에 쌈밥 정식집이 생겼다해서 와봤는데 기대이상이네용!! 간만에 먹는 숯불고기와 열가지 반찬 쌈 무한리필까지 신선하고 넘 맛있었습니당~ 한끼 든든히 배불리 먹었어요! 마지막에 솥밥까지 잘 마무리 했습니다❤️
12_5_5,12_5,12,5,고기 주문하고 야채와 반찬은 무한 리필인데 깔끔하고 좋네요..주차는 건물 바로 뒤에 1층 2군데 주차 가능하네요..입구에 2대 정도 가능하구요.. 동네에 맛집 생겨서 왔는데 깔끔하고 좋습니다. 솥밥이라 10분정도 더 걸리네요.. 가족끼리 오기 좋네요.. 초등학생은 1만원^^ 요즘 물가 치고 괜챦네요
12_5_6,12_5,12,6,"전체적으로 양이 넉넉하고 맛있어요~
솥밥에 쌈 무한리필이고 반찬들도 깔끔하고 괜츈괜츈!!
고기도 양념 잘베어 있고 맛있어요~
친구와 맛나게 잘먹고 왔네요~~
담엔 아이데리고 가족식사 하러 오고 싶네요~~♡"
12_5_7,12_5,12,7,"직원분들 모두 친절하셔서 기분좋게 식사했어요
쌈채소도 다양하고 신선해요
반찬도 많고 무한리필이라 먹고 싶은 반찬 편하게 먹었어요
고기도 맛있고 된장찌개도 맛있고 반찬이 짜지 않아서 좋아요
건강한 음식 배부르게 먹고 튼튼해진 기분이에요
넓어서 단체식사하기 좋아요"
12_5_8,12_5,12,8,"동네 새로 생긴 식당이라 기대가 컸는데 너무 깔끔하게 잘 나와서 맛있게 먹고 갑니다. 아이가 먹을 수 있는 반찬도 많고 매장도 넓어서 편하게 먹을 수 있었어요.
고기도 양이 적은가 싶었는데 쌈싸 먹고 다른 반찬들과 먹으니 적당하네요. 또 올께요~😋"
12_5_9,12_5,12,9,반찬 가짓수도 12가지나 되고 솥밥에 찌개에 메인메뉴 고기까지…! 고기 끝까지 따듯하게 먹을 수 있어 좋았구 가자미구이도 담백고소하니 맛있었어요. ㅎㅎㅎ 음식도 비교적 금방 나오고 솥밥도 고소한 향 나고 넘 맛있네요! 담에 또 올게요!
12_5_10,12_5,12,10,"집앞에 이런 가게가 있다는게 너무 행복하네요,
가격만큼 가성비 좋고 특히 아기랑 와도 같이 먹을 수 있는 메뉴가 많아서 좋습니다.
서비스 반찬 가자미가 특히 아기 입맛에 정말 잘 맞아요 반찬 퀄리티도 너무 좋고 싱싱합니다"
12_5_11,12_5,12,11,"응암동에 새로 오픈했다고 해서 가 봤어요. 주차는 가게 앞에 할 수 있어요. 쌈밥집답게 쌈이 여러 종류 있고요. 메뉴는 불향 나는 숯불정식 한 가지(18000)이에요. 고추장, 간장은 선택 가능.
탄 거 개의치 않으시면 맛있어요. 그리고
고기는 아래 초가 있어서 식지 않게 해 줘요.
솥밥도 맛있어요. 아쉬운 것은 반찬이 10가지라고 했는데 김치, 양파장아찌도 포함해서인가 봐요. 게장괴 가지 튀김은 주문하면 갖다주고 다른 반찬은 셀프바에 있어요. 셀프바에는 다른 그른이 없어서 먹던 반찬 그릇을 가지고 가야 해요. 근데 반찬 담은 그릇이 3개가 붙은 거라는 거. 그리고 3인이 가나 2인이 가나 크기 비슷한 가자미는 한 마리네요. ㅠㅠ
한 끼 배불리 잘 먹었어요."
